DATEPRD;WELL_BORE_CODE;NPD_WELL_BORE_CODE;NPD_WELL_BORE_NAME;NPD_FIELD_CODE;NPD_FIELD_NAME;NPD_FACILITY_CODE;NPD_FACILITY_NAME;ON_STREAM_HRS;AVG_DOWNHOLE_PRESSURE;AVG_DOWNHOLE_TEMPERATURE;AVG_DP_TUBING;AVG_ANNULUS_PRESS;AVG_CHOKE_SIZE_P;AVG_CHOKE_UOM;AVG_WHP_P;AVG_WHT_P;DP_CHOKE_SIZE;BORE_GAS_VOL;BORE_WAT_VOL;BORE_WI_VOL;FLOW_KIND;WELL_TYPE;BORE_OIL_VOL
27.09.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,5;105                   ,01;152                  ,559;;51                            ,46524;%;58                      ,941;77                              ,152;25                                ,777;705251;46;;production;OP;4902
28.09.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;209                                                                                                                                                                                                                                                                                   ,36;105                  ,027;152                 ,612;0;53                           ,96016;%;56                      ,748;78                              ,514;23                                ,476;736405;19;;production;OP;5157
29.09.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;207                                                                                                                                                                                                                                                                                   ,532;105                 ,032;152                 ,633;0;55                           ,8095;%;54                       ,899;78                              ,697;21                                ,531;766071;10;;production;OP;5411
30.09.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;18                                                                                                                                                                                                                                                                                       ,17;214                  ,276;104                 ,889;152                            ,422;;44                         ,25606;%;61                          ,854;72                                ,755;29                             ,137;469174;5;;production;OP;3282
01.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;207                                                                                                                                                                                                                                                                                   ,694;105                 ,03;151                  ,937;;54                            ,30095;%;55                      ,757;79                              ,983;22                                ,456;754941;7;;production;OP;5320
02.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;207                                                                                                                                                                                                                                                                                   ,085;105                 ,031;151                 ,552;;54                            ,20877;%;55                      ,532;79                              ,6;22                                  ,263;789975;2;;production;OP;5570
03.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;206                                                                                                                                                                                                                                                                                   ,512;105                 ,03;151                  ,25;;54                             ,3008;%;55                       ,263;78                              ,578;22                                ,027;748825;2;;production;OP;5282
04.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;207                                                                                                                                                                                                                                                                                   ,673;105                 ,019;150                 ,346;;51                            ,40325;%;57                      ,327;78                              ,234;24                                ,136;724472;2;;production;OP;4954
05.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;205                                                                                                                                                                                                                                                                                   ,596;105                 ,025;150                 ,813;;54                            ,7527;%;54                       ,783;78                              ,942;21                                ,452;766949;2;;production;OP;5420
06.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;22                                                                                                                                                                                                                                                                                       ,17;215                  ,263;104                 ,938;148                            ,705;0;38                        ,50298;%;66                          ,558;74                                ,519;34                             ,418;484447;1;;production;OP;3485
07.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;212                                                                                                                                                                                                                                                                                   ,017;104                 ,979;148                 ,499;0;43                           ,30487;%;63                      ,517;75                              ,382;30                                ,846;599591;3;;production;OP;4223
08.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,897;104                 ,982;148                 ,26;;43                             ,266;%;63                        ,637;78                              ,194;30                                ,975;598520;4;;production;OP;4209
09.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,818;104                 ,981;148                 ,182;;43                            ,29566;%;63                      ,636;78                              ,623;30                                ,988;596698;5;;production;OP;4202
10.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,814;104                 ,986;148                 ,185;;43                            ,25631;%;63                      ,629;77                              ,768;30                                ,975;598685;3;;production;OP;4207
11.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,866;104                 ,989;148                 ,175;;43                            ,31894;%;63                      ,692;77                              ,896;30                                ,998;603345;5;;production;OP;4232
12.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;212                                                                                                                                                                                                                                                                                   ,111;104                 ,995;148                 ,184;;42                            ,79612;%;63                      ,927;78                              ,423;31                                ,319;594618;4;;production;OP;4195
13.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,938;104                 ,991;148                 ,175;;42                            ,80377;%;63                      ,762;76                              ,868;31                                ,153;595052;4;;production;OP;4209
14.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;212                                                                                                                                                                                                                                                                                   ,023;104                 ,996;148                 ,087;;42                            ,80766;%;63                      ,935;78                              ,239;31                                ,328;594860;2;;production;OP;4211
15.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;212                                                                                                                                                                                                                                                                                   ,144;104                 ,994;147                 ,973;;42                            ,66986;%;64                      ,171;78                              ,687;31                                ,57;593456;3;;production;OP;4187
16.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,969;104                 ,992;147                 ,868;;42                            ,72805;%;64                      ,101;78                              ,523;31                                ,488;594050;4;;production;OP;4194
17.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,836;104                 ,991;147                 ,799;;42                            ,75638;%;64                      ,037;78                              ,815;31                                ,427;594347;4;;production;OP;4206
18.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;209                                                                                                                                                                                                                                                                                   ,825;105                 ,034;149                 ,011;;46                            ,56636;%;60                      ,814;78                              ,674;27                                ,907;677616;4;;production;OP;4754
19.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;210                                                                                                                                                                                                                                                                                   ,606;105                 ,053;149                 ,063;;45                            ,42881;%;61                      ,542;78                              ,503;28                                ,724;625988;4;;production;OP;4440
20.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,097;105                 ,065;149                 ,233;;45                            ,28615;%;61                      ,865;77                              ,78;29                                 ,039;628128;4;;production;OP;4429
21.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,643;105                 ,083;149                 ,494;;45                            ,26805;%;62                      ,15;77                               ,973;29                                ,321;627682;2;;production;OP;4435
22.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;212                                                                                                                                                                                                                                                                                   ,131;105                 ,098;149                 ,656;;45                            ,25301;%;62                      ,475;78                              ,407;29                                ,651;659794;5;;production;OP;4614
23.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,751;105                 ,094;149                 ,68;;45                             ,77974;%;62                      ,07;77                               ,407;29                                ,245;663983;3;;production;OP;4653
24.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;211                                                                                                                                                                                                                                                                                   ,579;105                 ,103;149                 ,81;;45                             ,9505;%;61                       ,769;77                              ,642;28                                ,953;669781;4;;production;OP;4676
25.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;212                                                                                                                                                                                                                                                                                   ,555;105                 ,109;149                 ,76;;45                             ,00283;%;62                      ,794;77                              ,134;30                                ,056;662716;1;;production;OP;4634
26.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;25;214                                                                                                                                                                                                                                                                                   ,028;105                 ,11;149                  ,515;;43                            ,48696;%;64                      ,512;78                              ,139;31                                ,849;657673;2;;production;OP;4609
27.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;214                                                                                                                                                                                                                                                                                   ,207;105                 ,102;149                 ,362;;43                            ,70719;%;64                      ,845;78                              ,521;32                                ,126;643535;3;;production;OP;4429
28.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;209                                                                                                                                                                                                                                                                                   ,145;105                 ,145;151                 ,724;;52                            ,52527;%;57                      ,421;78                              ,953;24                                ,18;733730;3;;production;OP;5123
29.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;23                                                                                                                                                                                                                                                                                       ,33;211                  ,473;105                 ,157;152                            ,195;0;50                        ,58209;%;59                          ,278;78                                ,25;26                              ,097;688368;4;;production;OP;4793
30.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;207                                                                                                                                                                                                                                                                                   ,397;105                 ,17;152                  ,787;;57                            ,13906;%;54                      ,609;80                              ,26;21                                 ,219;778382;3;;production;OP;5461
31.10.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;206                                                                                                                                                                                                                                                                                   ,566;105                 ,174;152                 ,38;;57                             ,32534;%;54                      ,186;80                              ,19;20                                 ,836;776659;5;;production;OP;5463
01.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;22                                                                                                                                                                                                                                                                                       ,83;211                  ,143;105                 ,158;152                            ,071;;50                         ,59004;%;59                          ,071;78                                ,519;25                             ,822;654580;6;;production;OP;4645
02.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;23;218                                                                                                                                                                                                                                                                                   ,989;104                 ,999;151                 ,86;0;38                            ,05672;%;67                      ,129;73                              ,574;34                                ,479;531071;2;;production;OP;3732
03.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;221                                                                                                                                                                                                                                                                                   ,1;105                   ,113;148                 ,538;;36                            ,82971;%;72                      ,562;78                              ,875;40                                ,495;507041;2;;production;OP;3476
04.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;221                                                                                                                                                                                                                                                                                   ,308;105                 ,101;148                 ,67;;36                             ,76054;%;72                      ,638;76                              ,775;40                                ,414;498543;1;;production;OP;3461
05.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;221                                                                                                                                                                                                                                                                                   ,063;105                 ,083;148                 ,377;;36                            ,80416;%;72                      ,686;78                              ,113;40                                ,463;489500;2;;production;OP;3458
06.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;221                                                                                                                                                                                                                                                                                   ,624;105                 ,088;148                 ,508;;36                            ,48416;%;73                      ,116;75                              ,013;40                                ,888;487984;3;;production;OP;3403
07.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,786;105                 ,076;148                 ,305;;34                            ,81935;%;75                      ,481;73                              ,321;43                                ,511;469642;3;;production;OP;3311
08.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,876;105                 ,075;148                 ,357;;35                            ,06571;%;75                      ,519;75                              ,004;43                                ,485;476607;3;;production;OP;3355
09.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,258;105                 ,088;148                 ,592;0;35                           ,9363;%;74                       ,667;76                              ,077;42                                ,498;497111;3;;production;OP;3503
10.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,779;105                 ,093;148                 ,644;;35                            ,70507;%;75                      ,135;76                              ,471;42                                ,991;492344;2;;production;OP;3464
11.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,836;105                 ,096;148                 ,928;0;35                           ,80876;%;74                      ,907;74                              ,608;42                                ,761;495927;1;;production;OP;3493
12.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,024;105                 ,1;148                   ,831;;35                            ,78876;%;75                      ,193;77                              ,588;43                                ,024;496462;3;;production;OP;3482
13.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,324;105                 ,104;148                 ,909;;35                            ,82229;%;75                      ,414;77                              ,746;43                                ,256;497728;1;;production;OP;3500
14.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,555;105                 ,109;149                 ,009;;35                            ,73042;%;75                      ,547;76                              ,694;43                                ,383;497602;1;;production;OP;3499
15.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,805;105                 ,113;149                 ,098;;35                            ,75654;%;75                      ,707;76                              ,987;43                                ,53;499261;1;;production;OP;3508
16.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;225                                                                                                                                                                                                                                                                                   ,002;105                 ,114;149                 ,082;;35                            ,76775;%;75                      ,92;77                               ,666;43                                ,755;498777;1;;production;OP;3501
17.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;225                                                                                                                                                                                                                                                                                   ,027;105                 ,115;149                 ,354;;35                            ,79978;%;75                      ,673;74                              ,953;43                                ,525;502343;1;;production;OP;3527
18.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,526;105                 ,086;148                 ,795;;35                            ,68799;%;75                      ,731;76                              ,854;43                                ,573;496977;1;;production;OP;3482
19.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,811;105                 ,07;148                  ,546;;35                            ,62614;%;75                      ,265;77                              ,664;43                                ,124;493744;1;;production;OP;3463
20.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;223                                                                                                                                                                                                                                                                                   ,997;105                 ,093;148                 ,798;;35                            ,80816;%;75                      ,199;77                              ,201;42                                ,953;497824;1;;production;OP;3490
21.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,185;105                 ,103;149                 ,002;;36                            ,42399;%;75                      ,184;76                              ,659;41                                ,925;486907;71;;production;OP;3424
22.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,688;105                 ,123;149                 ,451;;36                            ,29966;%;75                      ,237;76                              ,616;42                                ,053;513288;49;;production;OP;3581
23.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;226                                                                                                                                                                                                                                                                                   ,23;105                  ,112;149                 ,578;;34                            ,85;%;76                         ,652;73                              ,127;43                                ,447;460596;6;;production;OP;3235
24.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;225                                                                                                                                                                                                                                                                                   ,771;105                 ,115;149                 ,422;;35                            ,32643;%;76                      ,349;76                              ,091;43                                ,793;486266;4;;production;OP;3378
25.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,749;105                 ,135;149                 ,634;0;36                           ,55619;%;75                      ,115;77                              ,33;42                                 ,348;525716;12;;production;OP;3661
26.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,061;105                 ,161;150                 ,28;;37                             ,32432;%;73                      ,782;75                              ,552;40                                ,85;553830;2;;production;OP;3853
27.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;224                                                                                                                                                                                                                                                                                   ,563;105                 ,17;150                  ,218;;37                            ,26861;%;74                      ,346;76                              ,349;41                                ,414;553352;4;;production;OP;3833
28.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;236                                                                                                                                                                                                                                                                                   ,436;105                 ,079;150                 ,827;;25                            ,04865;%;85                      ,609;68                              ,562;52                                ,678;244692;0;;production;OP;1781
29.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;230                                                                                                                                                                                                                                                                                   ,205;105                 ,121;150                 ,856;;33                            ,90922;%;79                      ,35;74                               ,951;46                                ,566;451497;3;;production;OP;3101
30.11.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;227                                                                                                                                                                                                                                                                                   ,678;105                 ,186;151                 ,071;;36                            ,81705;%;76                      ,607;77                              ,347;43                                ,708;548809;1;;production;OP;3811
01.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;230                                                                                                                                                                                                                                                                                   ,054;105                 ,18;151                  ,351;;34                            ,5858;%;78                       ,703;75                              ,344;45                                ,88;483082;1;;production;OP;3333
02.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;232                                                                                                                                                                                                                                                                                   ,064;105                 ,168;151                 ,57;;33                             ,64225;%;80                      ,494;73                              ,832;47                                ,864;463732;2;;production;OP;3204
03.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;230                                                                                                                                                                                                                                                                                   ,671;105                 ,193;151                 ,254;;35                            ,81649;%;79                      ,417;78                              ,175;46                                ,648;524348;3;;production;OP;3625
04.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;231                                                                                                                                                                                                                                                                                   ,254;105                 ,197;151                 ,513;;35                            ,79315;%;79                      ,741;75                              ,381;46                                ,975;514993;2;;production;OP;3571
05.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;231                                                                                                                                                                                                                                                                                   ,746;105                 ,202;151                 ,806;;35                            ,78677;%;79                      ,94;75;47                            ,161;522043;3;;production;OP;3630
06.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;232                                                                                                                                                                                                                                                                                   ,245;105                 ,208;151                 ,953;;35                            ,73403;%;80                      ,292;77                              ,046;47                                ,486;528912;3;;production;OP;3663
07.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;232                                                                                                                                                                                                                                                                                   ,747;105                 ,215;152                 ,105;;35                            ,76702;%;80                      ,641;77                              ,525;47                                ,811;533633;2;;production;OP;3688
08.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;233                                                                                                                                                                                                                                                                                   ,325;105                 ,216;152                 ,245;;35                            ,72871;%;81                      ,08;77                               ,651;48                                ,267;498324;3;;production;OP;3652
09.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;233                                                                                                                                                                                                                                                                                   ,236;105                 ,215;152                 ,495;0;35                           ,81267;%;80                      ,741;75                              ,808;47                                ,909;510228;1;;production;OP;3687
10.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;233                                                                                                                                                                                                                                                                                   ,769;105                 ,22;152                  ,511;;35                            ,77642;%;81                      ,258;77                              ,447;48                                ,448;534316;1;;production;OP;3685
11.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;234                                                                                                                                                                                                                                                                                   ,821;105                 ,215;152                 ,585;;35                            ,32137;%;82                      ,236;75                              ,958;49                                ,542;509273;1;;production;OP;3526
12.12.2008;NO15/9-F-14H;5351;15/9-F-14;3420717;VOLVE;369304;M?RSKINSPIRER;24;234                                                                                                                                                                                                                                                                                   ,474;105                 ,218;152                 ,935;;35                            ,80701;%;81                      ,539;74                              ,27;48                                 ,742;532149;2;;production;OP;3680
